"startyr","fuel.general","overnightcategory","plntcode","capacityfactor","fill","EPM"
2013,"gas","CT","58699",0.602083333333333,0,NA
2013,"gas","CT","58747",0.328356877853881,0,NA
2013,"gas","CT","58815",0.568080923389143,0,NA
2013,"gas","CT","58834",0.503680951927955,0,NA
2013,"gas","CT","58960",0.20076176577418,0,NA
2013,"gas","CT","58970",0.906807804068078,0,NA
2013,"gas","CT","59056",0.669081350636866,0,NA
2013,"gas","CT","59072",0.435235920852359,0,NA
2013,"gas","CT","59116",0.527194554687833,0,NA
2013,"gas","CT","59142",0.905084665144597,0,NA
2013,"gas","CT","59151",0.378946382705479,0,NA
2013,"gas","CT","59181",0.356392694063927,0,NA
2013,"gas","CT","59221",0.452756373668189,0,NA
2013,"gas","CT","59255",0.142925567583102,0,NA
2013,"gas","CT","59392",0.493412290715373,0,NA
2013,"gas","CT","59439",0.510892313546423,0,NA
2013,"gas","CT","59453",0.774444113559659,0,NA
2013,"gas","CT","59457",0.885323605320627,0,NA
2013,"gas","CT","59688",0.991835616438356,0,NA
2013,"gas","CT","59710",0.7203117072552,0,NA
2013,"gas","CT","59763",0.787214611872146,0,NA
2013,"gas","CT","59783",0.845983464784835,0,NA
2013,"gas","CT","59845",0.354272820480298,0,NA
2013,"gas","CT","59931",0.416260377750104,0,NA
2013,"gas","CT","60571",0.65111301369863,0,NA
2013,"gas","FC","57419",0.31296665398275,0,NA
2013,"gas","FC","57544",0.532167318982387,0,NA
2013,"gas","FC","58433",1,0,NA
2013,"gas","FC","58440",0.398508847031963,0,NA
2013,"gas","FC","58551",0.741956920039112,0,NA
2013,"gas","FC","59261",0.781506849315069,0,NA
2013,"gas","FC","59279",0.74693700705687,0,NA
2013,"gas","FC","59280",0.749584889995849,0,NA
2013,"gas","FC","59281",1,0,NA
2013,"gas","FC","59282",0.530260990240845,0,NA
2013,"gas","ST","54228",0.417362062404871,0,NA
2013,"gas","ST","58427",0.114538486627528,0,NA
2013,"gas","ST","58648",0.13335032284532,0,NA
2013,"geothermal","geothermal","57446",1,0,NA
2013,"geothermal","geothermal","58319",0.210747835806697,0,NA
2013,"geothermal","geothermal","58570",0.663293759512938,0,NA
2013,"geothermal","geothermal","58629",0.233290525114155,0,NA
2013,"MSW","MSW",NA,0.6942,1,0.6942
2013,"nuclear","nuclear",NA,0.9168,1,0.9168
2013,"petroleum","CC",NA,NA,1,NA
2013,"petroleum","CT","665",0.610594748858447,0,NA
2013,"petroleum","ST",NA,NA,1,NA
2013,"solar","PV","56917",0.475637929913181,0,NA
2013,"solar","PV","57224",0.206887366818874,0,NA
2013,"solar","PV","57229",0.126916177429876,0,NA
2013,"solar","PV","57236",0.224178082191781,0,NA
2013,"solar","PV","57295",0.289377507956275,0,NA
2013,"solar","PV","57306",0.174657534246575,0,NA
2013,"solar","PV","57311",0.200656392694064,0,NA
2013,"solar","PV","57439",0.499782749873161,0,NA
2013,"solar","PV","57455",0.310257507903056,0,NA
2013,"solar","PV","57490",0.242084187947898,0,NA
2013,"solar","PV","57657",0.245812009993969,0,NA
2013,"solar","PV","57680",0.283442400269017,0,NA
2013,"solar","PV","57695",0.433798689423581,0,NA
2013,"solar","PV","57848",0.127109390510224,0,NA
2013,"solar","PV","57891",0.213896974885845,0,NA
2013,"solar","PV","57892",0.229781678082192,0,NA
2013,"solar","PV","57993",0.395768942418437,0,NA
2013,"solar","PV","57994",0.2166007012394,0,NA
2013,"solar","PV","57997",0.284971461187215,0,NA
2013,"solar","PV","58014",0.203734779299848,0,NA
2013,"solar","PV","58016",0.127958206494165,0,NA
2013,"solar","PV","58017",0.376470667904961,0,NA
2013,"solar","PV","58090",0.159453026328573,0,NA
2013,"solar","PV","58148",0.270365296803653,0,NA
2013,"solar","PV","58149",0.307094748858448,0,NA
2013,"solar","PV","58164",0.181221461187215,0,NA
2013,"solar","PV","58174",0.147716894977169,0,NA
2013,"solar","PV","58202",0.215476598173516,0,NA
2013,"solar","PV","58204",0.182739726027397,0,NA
2013,"solar","PV","58206",0.232300228310502,0,NA
2013,"solar","PV","58214",0.151745373708243,0,NA
2013,"solar","PV","58217",0.187534246575342,0,NA
2013,"solar","PV","58226",0.167275494672755,0,NA
2013,"solar","PV","58227",0.283409436834094,0,NA
2013,"solar","PV","58231",0.138103645095261,0,NA
2013,"solar","PV","58234",0.286208618721461,0,NA
2013,"solar","PV","58248",0.169610670511896,0,NA
2013,"solar","PV","58253",0.158408247716895,0,NA
2013,"solar","PV","58262",0.241041126743182,0,NA
2013,"solar","PV","58293",0.225676150333685,0,NA
2013,"solar","PV","58304",0.175020054300876,0,NA
2013,"solar","PV","58329",0.188743476842792,0,NA
2013,"solar","PV","58332",0.160479452054795,0,NA
2013,"solar","PV","58333",0.172003424657534,0,NA
2013,"solar","PV","58334",0.164109589041096,0,NA
2013,"solar","PV","58335",0.156227168949772,0,NA
2013,"solar","PV","58337",0.148190639269406,0,NA
2013,"solar","PV","58338",0.161489726027397,0,NA
2013,"solar","PV","58341",0.158595890410959,0,NA
2013,"solar","PV","58342",0.168932648401826,0,NA
2013,"solar","PV","58343",0.155696347031963,0,NA
2013,"solar","PV","58344",0.180034246575342,0,NA
2013,"solar","PV","58345",0.1887899543379,0,NA
2013,"solar","PV","58346",0.198573059360731,0,NA
2013,"solar","PV","58347",0.192157534246575,0,NA
2013,"solar","PV","58348",0.210705403348554,0,NA
2013,"solar","PV","58349",0.180439497716895,0,NA
2013,"solar","PV","58350",0.170759132420091,0,NA
2013,"solar","PV","58354",0.227967846270928,0,NA
2013,"solar","PV","58355",0.228332762557078,0,NA
2013,"solar","PV","58358",0.165713052678472,0,NA
2013,"solar","PV","58362",0.188649706457926,0,NA
2013,"solar","PV","58366",0.235593550793435,0,NA
2013,"solar","PV","58370",0.228196347031963,0,NA
2013,"solar","PV","58371",0.227671232876712,0,NA
2013,"solar","PV","58373",0.269641723744292,0,NA
2013,"solar","PV","58374",0.249231806506849,0,NA
2013,"solar","PV","58376",0.178196347031963,0,NA
2013,"solar","PV","58383",0.263066699282453,0,NA
2013,"solar","PV","58385",0.167994172074021,0,NA
2013,"solar","PV","58386",0.131500507356672,0,NA
2013,"solar","PV","58387",0.136399670218163,0,NA
2013,"solar","PV","58391",0.186581050228311,0,NA
2013,"solar","PV","58403",0.135530821917808,0,NA
2013,"solar","PV","58408",0.12785071029934,0,NA
2013,"solar","PV","58410",0.15146499238965,0,NA
2013,"solar","PV","58411",0.140710616438356,0,NA
2013,"solar","PV","58430",0.513093970590701,0,NA
2013,"solar","PV","58445",0.159175656392694,0,NA
2013,"solar","PV","58446",0.228877853881279,0,NA
2013,"solar","PV","58447",0.159554009703196,0,NA
2013,"solar","PV","58448",0.278387271689498,0,NA
2013,"solar","PV","58450",0.282814497716895,0,NA
2013,"solar","PV","58451",0.259269216133942,0,NA
2013,"solar","PV","58452",0.256418378995434,0,NA
2013,"solar","PV","58454",0.190111301369863,0,NA
2013,"solar","PV","58466",0.109332191780822,0,NA
2013,"solar","PV","58467",0.228458811174513,0,NA
2013,"solar","PV","58473",0.156506849315069,0,NA
2013,"solar","PV","58477",0.215874498408745,0,NA
2013,"solar","PV","58479",0.251198630136986,0,NA
2013,"solar","PV","58482",0.160225048923679,0,NA
2013,"solar","PV","58488",0.291487823439878,0,NA
2013,"solar","PV","58490",0.256622907153729,0,NA
2013,"solar","PV","58500",0.200485159817352,0,NA
2013,"solar","PV","58501",0.250511796042618,0,NA
2013,"solar","PV","58505",0.161498590355611,0,NA
2013,"solar","PV","58514",0.311693468334326,0,NA
2013,"solar","PV","58520",0.205328472529091,0,NA
2013,"solar","PV","58521",0.206074590711661,0,NA
2013,"solar","PV","58532",0.207990867579909,0,NA
2013,"solar","PV","58536",0.169216133942161,0,NA
2013,"solar","PV","58537",0.1899502241968,0,NA
2013,"solar","PV","58540",0.145861872146119,0,NA
2013,"solar","PV","58542",0.455364782174732,0,NA
2013,"solar","PV","58550",0.126760905469737,0,NA
2013,"solar","PV","58552",0.151775114155251,0,NA
2013,"solar","PV","58553",0.157982239566741,0,NA
2013,"solar","PV","58554",0.218082191780822,0,NA
2013,"solar","PV","58556",0.149820290248203,0,NA
2013,"solar","PV","58561",0.181303906646372,0,NA
2013,"solar","PV","58564",0.139518452690596,0,NA
2013,"solar","PV","58572",0.185740106544901,0,NA
2013,"solar","PV","58578",0.217009132420091,0,NA
2013,"solar","PV","58581",0.173487442922374,0,NA
2013,"solar","PV","58582",0.182705479452055,0,NA
2013,"solar","PV","58583",0.132905251141553,0,NA
2013,"solar","PV","58586",0.145117437214612,0,NA
2013,"solar","PV","58588",0.200941780821918,0,NA
2013,"solar","PV","58589",0.202882420091324,0,NA
2013,"solar","PV","58609",0.322856418061898,0,NA
2013,"solar","PV","58610",0.327092846270928,0,NA
2013,"solar","PV","58611",0.325317097919838,0,NA
2013,"solar","PV","58612",0.275393201420599,0,NA
2013,"solar","PV","58621",0.227333047945205,0,NA
2013,"solar","PV","58628",0.173777587519026,0,NA
2013,"solar","PV","58631",0.155589802130898,0,NA
2013,"solar","PV","58636",0.139973744292237,0,NA
2013,"solar","PV","58700",0.157625570776256,0,NA
2013,"solar","PV","58701",0.182528538812785,0,NA
2013,"solar","PV","58748",0.218635844748858,0,NA
2013,"solar","PV","58793",0.143692922374429,0,NA
2013,"solar","PV","58799",0.206126331811263,0,NA
2013,"solar","PV","58802",0.146318493150685,0,NA
2013,"solar","PV","58822",0.156254920484963,0,NA
2013,"solar","PV","58824",0.106784792535239,0,NA
2013,"solar","PV","58839",0.174920969441517,0,NA
2013,"solar","PV","58846",0.166797945205479,0,NA
2013,"solar","PV","58853",0.213135464231355,0,NA
2013,"solar","PV","58854",0.212290715372907,0,NA
2013,"solar","PV","58856",0.212062404870624,0,NA
2013,"solar","PV","58862",0.212983257229833,0,NA
2013,"solar","PV","58863",0.21599695585997,0,NA
2013,"solar","PV","58866",0.165951293759513,0,NA
2013,"solar","PV","58867",0.18527397260274,0,NA
2013,"solar","PV","58868",0.208843226788432,0,NA
2013,"solar","PV","58871",0.136234779299848,0,NA
2013,"solar","PV","58874",0.172357305936073,0,NA
2013,"solar","PV","58879",0.162305936073059,0,NA
2013,"solar","PV","58880",0.161558801602833,0,NA
2013,"solar","PV","58881",0.120040151157298,0,NA
2013,"solar","PV","58882",0.132009132420091,0,NA
2013,"solar","PV","58892",0.170790525114155,0,NA
2013,"solar","PV","58893",0.168474124809741,0,NA
2013,"solar","PV","58896",0.121232876712329,0,NA
2013,"solar","PV","58906",0.197922374429224,0,NA
2013,"solar","PV","58907",0.199514840182648,0,NA
2013,"solar","PV","58909",0.200927511415525,0,NA
2013,"solar","PV","58911",0.195251141552511,0,NA
2013,"solar","PV","58934",0.124389859864588,0,NA
2013,"solar","PV","58935",0.182177511415525,0,NA
2013,"solar","PV","59013",0.144235159817352,0,NA
2013,"solar","PV","59014",0.177429876060013,0,NA
2013,"solar","PV","59015",0.132933789954338,0,NA
2013,"solar","PV","59018",0.155279680365297,0,NA
2013,"solar","PV","59019",0.156150114155251,0,NA
2013,"solar","PV","59029",0.138341894977169,0,NA
2013,"solar","PV","59030",0.187113140537798,0,NA
2013,"solar","PV","59031",0.167941400304414,0,NA
2013,"solar","PV","59032",0.17296803652968,0,NA
2013,"solar","PV","59033",0.156525875190259,0,NA
2013,"solar","PV","59038",0.144468525766471,0,NA
2013,"solar","PV","59039",0.143075913242009,0,NA
2013,"solar","PV","59042",0.13421946347032,0,NA
2013,"solar","PV","59043",0.130450913242009,0,NA
2013,"solar","PV","59050",0.146209902968037,0,NA
2013,"solar","PV","59051",0.150875,0,NA
2013,"solar","PV","59052",0.145225456621005,0,NA
2013,"solar","PV","59090",0.150554468362688,0,NA
2013,"solar","PV","59097",0.138842737013427,0,NA
2013,"solar","PV","59119",0.148178224885845,0,NA
2013,"solar","PV","59120",0.14780850456621,0,NA
2013,"solar","PV","59121",0.151586157173756,0,NA
2013,"solar","PV","59127",0.211019786910198,0,NA
2013,"solar","PV","59128",0.149567547802511,0,NA
2013,"solar","PV","59129",0.148635325861353,0,NA
2013,"solar","PV","59130",0.156151211801897,0,NA
2013,"solar","PV","59131",0.156634176325957,0,NA
2013,"solar","PV","59134",0.11960766642634,0,NA
2013,"solar","PV","59135",0.118973919915701,0,NA
2013,"solar","PV","59136",0.123572181243414,0,NA
2013,"solar","PV","59137",0.113574639187867,0,NA
2013,"solar","PV","59178",0.135924752663623,0,NA
2013,"solar","PV","59179",0.132096603881279,0,NA
2013,"solar","PV","59239",0.135201484018265,0,NA
2013,"solar","PV","59241",0.144986681887367,0,NA
2013,"solar","PV","59277",0.147962767825782,0,NA
2013,"solar","PV","59278",0.15662100456621,0,NA
2013,"solar","PV","59393",0.216400304414003,0,NA
2013,"solar","PV","59394",0.170979198376459,0,NA
2013,"solar","PV","59445",0.168949771689498,0,NA
2013,"solar","PV","59451",0.192191780821918,0,NA
2013,"solar","PV","59454",0.27365296803653,0,NA
2013,"solar","PV","59468",0.140639269406393,0,NA
2013,"solar","PV","59543",0.14685597412481,0,NA
2013,"solar","PV","59751",0.219748858447489,0,NA
2013,"solar","PV","59771",0.148744292237443,0,NA
2013,"solar","PV","59775",0.149353120243531,0,NA
2013,"solar","PV","59820",0.145535261288686,0,NA
2013,"solar","PV","59866",0.140791476407915,0,NA
2013,"solar","PV","59873",0.160227139679194,0,NA
2013,"solar","PV","60219",0.19263698630137,0,NA
2013,"solar","PV","60365",0.169770262557078,0,NA
2013,"solar","PV","60446",0.259018264840183,0,NA
2013,"solar","PV","60447",0.123097412480974,0,NA
2013,"solar","PV","60448",0.208447488584475,0,NA
2013,"solar","PV","60537",0.186176836861768,0,NA
2013,"solar","PV","60612",0.193835616438356,0,NA
2013,"solar","PV","60613",0.198458904109589,0,NA
2013,"solar","PV","60614",0.184132420091324,0,NA
2013,"solar","PV","60738",0.164212328767123,0,NA
2013,"solar","PV","60759",0.164840182648402,0,NA
2013,"solar","PV","60766",0.165753424657534,0,NA
2013,"solar","PV","60771",0.15165086055497,0,NA
2013,"solar","PV","60798",0.222674086757991,0,NA
2013,"solar","PV","60802",0.165035877364644,0,NA
2013,"solar","PV","60809",0.181164383561644,0,NA
2013,"solar","PV","60841",0.183929794520548,0,NA
2013,"solar","PV","60842",0.18766921837228,0,NA
2013,"solar","solar_thermal","56812",0.209487932159165,0,NA
2013,"solar","solar_thermal","57073",0.151234314349674,0,NA
2013,"solar","solar_thermal","57074",0.170665819800643,0,NA
2013,"solar","solar_thermal","57075",0.168327080751861,0,NA
2013,"solar","solar_thermal","57394",0.476248793215917,0,NA
2013,"water","hydro","58257",0.556195516811955,0,NA
2013,"water","hydro","58384",0.397441884599419,0,NA
2013,"water","hydro","58392",0.589022070015221,0,NA
2013,"water","hydro","58685",0.204393359584419,0,NA
2013,"water","hydro","58783",0.420126997716895,0,NA
2013,"water","hydro","58784",0.333023483365949,0,NA
2013,"water","hydro","59437",0.614377219685439,0,NA
2013,"water","hydro","59438",0.805721422159778,0,NA
2013,"wind","wind","57935",0.33575797230575,0,NA
2013,"wind","wind","58088",0.252602352759074,0,NA
2013,"wind","wind","58220",0.34900431253171,0,NA
2013,"wind","wind","58321",0.300661339421613,0,NA
2013,"wind","wind","58474",0.401158521946933,0,NA
2013,"wind","wind","58548",0.194245861872146,0,NA
2013,"wind","wind","58580",0.309906325543916,0,NA
2013,"wind","wind","58587",0.287888617253263,0,NA
2013,"wind","wind","58594",0.392585326471809,0,NA
2013,"wind","wind","58630",0.222711858716089,0,NA
2013,"wind","wind","58992",0.165659414450712,0,NA
2014,"biomass","biomass","58944",0.163636633998591,0,NA
2014,"coal","coal","56786",0.136832428260627,0,NA
2014,"gas","CC","1403",0.484955392451517,0,NA
2014,"gas","CC","4937",0.721054196295363,0,NA
2014,"gas","CC","55939",0.938832035097144,0,NA
2014,"gas","CC","56963",0.475329075492816,0,NA
2014,"gas","CC","57037",0.404656447053707,0,NA
2014,"gas","CC","57703",0.116840182648402,0,NA
2014,"gas","CC","58001",0.643981550965089,0,NA
2014,"gas","CC","58005",0.355889986477227,0,NA
2014,"gas","CC","58207",0.277622160388128,0,NA
2014,"gas","CC","619",0.528898091829599,0,NA
2014,"gas","CT","57881",0.237664440167554,0,NA
2014,"gas","CT","57943",0.555992678969018,0,NA
2014,"gas","CT","58266",0.248569011302179,0,NA
2014,"gas","CT","58421",0.54775494672755,0,NA
2014,"gas","CT","58429",0.533559989411687,0,NA
2014,"gas","CT","58435",0.830358378303584,0,NA
2014,"gas","CT","58436",0.63495399197454,0,NA
2014,"gas","CT","58437",0.716038812785388,0,NA
2014,"gas","CT","58525",0.812631486093815,0,NA
2014,"gas","CT","58526",0.632963121511923,0,NA
2014,"gas","CT","58555",0.744455316373125,0,NA
2014,"gas","CT","58865",1,0,NA
2014,"gas","CT","58980",0.482625147979029,0,NA
2014,"gas","CT","59310",0.315439687975647,0,NA
2014,"gas","CT","59425",0.628843226788432,0,NA
2014,"gas","CT","59447",0.67351598173516,0,NA
2014,"gas","CT","59529",0.578386605783866,0,NA
2014,"gas","CT","59649",0.452971495779715,0,NA
2014,"gas","CT","59650",0.611681887366819,0,NA
2014,"gas","CT","59711",0.880802891933029,0,NA
2014,"gas","FC","52061",0.823385518590998,0,NA
2014,"gas","FC","59800",0.602705133527051,0,NA
2014,"gas","FC","59801",0.593365158433652,0,NA
2014,"gas","FC","59802",0.738549882385499,0,NA
2014,"gas","FC","59803",0.782586135325861,0,NA
2014,"gas","FC","59804",0.660716756607167,0,NA
2014,"gas","FC","59805",0.709215442092154,0,NA
2014,"gas","ST",NA,NA,1,NA
2014,"geothermal","geothermal","58533",0.872550052687039,0,NA
2014,"MSW","MSW",NA,0.6942,1,0.6942
2014,"nuclear","nuclear",NA,0.9168,1,0.9168
2014,"petroleum","CC",NA,NA,1,NA
2014,"petroleum","CT",NA,NA,1,NA
2014,"petroleum","ST",NA,NA,1,NA
2014,"solar","PV","57363",0.125395152792413,0,NA
2014,"solar","PV","57378",0.222204023558997,0,NA
2014,"solar","PV","57650",0.208122146118721,0,NA
2014,"solar","PV","57651",0.260011415525114,0,NA
2014,"solar","PV","57959",0.184913386968181,0,NA
2014,"solar","PV","58097",0.161459012828876,0,NA
2014,"solar","PV","58169",0.151324892763249,0,NA
2014,"solar","PV","58249",0.200684931506849,0,NA
2014,"solar","PV","58275",0.155764840182648,0,NA
2014,"solar","PV","58276",0.144505327245053,0,NA
2014,"solar","PV","58279",0.149261796042618,0,NA
2014,"solar","PV","58280",0.167009132420091,0,NA
2014,"solar","PV","58306",0.223679060665362,0,NA
2014,"solar","PV","58307",0.222896281800391,0,NA
2014,"solar","PV","58308",0.223573059360731,0,NA
2014,"solar","PV","58309",0.228951946075234,0,NA
2014,"solar","PV","58336",0.182100456621005,0,NA
2014,"solar","PV","58339",0.191680898021309,0,NA
2014,"solar","PV","58340",0.201955859969559,0,NA
2014,"solar","PV","58388",0.46721357282066,0,NA
2014,"solar","PV","58389",0.505326669601471,0,NA
2014,"solar","PV","58398",0.248802591708209,0,NA
2014,"solar","PV","58412",0.173592085235921,0,NA
2014,"solar","PV","58417",0.190612633181126,0,NA
2014,"solar","PV","58423",0.146676813800101,0,NA
2014,"solar","PV","58449",0.17576103500761,0,NA
2014,"solar","PV","58498",0.319828767123288,0,NA
2014,"solar","PV","58499",0.303582572298326,0,NA
2014,"solar","PV","58502",0.299961948249619,0,NA
2014,"solar","PV","58508",0.277346524606799,0,NA
2014,"solar","PV","58509",0.294672754946728,0,NA
2014,"solar","PV","58510",0.278500761035008,0,NA
2014,"solar","PV","58528",0.182705574581431,0,NA
2014,"solar","PV","58544",0.30382800608828,0,NA
2014,"solar","PV","58545",0.2339919624022,0,NA
2014,"solar","PV","58568",0.156321347031963,0,NA
2014,"solar","PV","58590",0.278721872557489,0,NA
2014,"solar","PV","58592",0.210151647633431,0,NA
2014,"solar","PV","58615",0.147809487569762,0,NA
2014,"solar","PV","58616",0.283707825976662,0,NA
2014,"solar","PV","58626",0.202486681887367,0,NA
2014,"solar","PV","58640",0.161570903094876,0,NA
2014,"solar","PV","58642",0.22083967529173,0,NA
2014,"solar","PV","58650",0.140647513952308,0,NA
2014,"solar","PV","58651",0.204573211567732,0,NA
2014,"solar","PV","58667",0.149353120243531,0,NA
2014,"solar","PV","58668",0.196705805609915,0,NA
2014,"solar","PV","58669",0.150334855403349,0,NA
2014,"solar","PV","58670",0.144528158295282,0,NA
2014,"solar","PV","58674",0.134817351598174,0,NA
2014,"solar","PV","58675",0.195913242009132,0,NA
2014,"solar","PV","58682",0.159720651832524,0,NA
2014,"solar","PV","58716",0.174553756745538,0,NA
2014,"solar","PV","58717",0.172882045339237,0,NA
2014,"solar","PV","58718",0.206116818873668,0,NA
2014,"solar","PV","58721",0.194035388127854,0,NA
2014,"solar","PV","58741",0.221369863013699,0,NA
2014,"solar","PV","58749",0.203545662100457,0,NA
2014,"solar","PV","58750",0.206369863013699,0,NA
2014,"solar","PV","58751",0.242998477929985,0,NA
2014,"solar","PV","58752",0.245915778792491,0,NA
2014,"solar","PV","58753",0.232876712328767,0,NA
2014,"solar","PV","58754",0.234982242516489,0,NA
2014,"solar","PV","58755",0.236681887366819,0,NA
2014,"solar","PV","58756",0.197298325722983,0,NA
2014,"solar","PV","58757",0.184082660110057,0,NA
2014,"solar","PV","58761",0.240353881278539,0,NA
2014,"solar","PV","58762",0.215582191780822,0,NA
2014,"solar","PV","58763",0.195230847285642,0,NA
2014,"solar","PV","58770",0.15997226978691,0,NA
2014,"solar","PV","58794",0.150704958743892,0,NA
2014,"solar","PV","58801",0.159151445966514,0,NA
2014,"solar","PV","58805",0.142260273972603,0,NA
2014,"solar","PV","58806",0.143340943683409,0,NA
2014,"solar","PV","58807",0.139741248097412,0,NA
2014,"solar","PV","58808",0.135213089802131,0,NA
2014,"solar","PV","58810",0.137610350076104,0,NA
2014,"solar","PV","58812",0.143059360730594,0,NA
2014,"solar","PV","58814",0.283878741755454,0,NA
2014,"solar","PV","58832",0.148458904109589,0,NA
2014,"solar","PV","58840",0.128716387620497,0,NA
2014,"solar","PV","58843",0.153211567732116,0,NA
2014,"solar","PV","58844",0.152777777777778,0,NA
2014,"solar","PV","58845",0.209383561643836,0,NA
2014,"solar","PV","58849",0.190144596651446,0,NA
2014,"solar","PV","58851",0.158774733637747,0,NA
2014,"solar","PV","58855",0.135980517503805,0,NA
2014,"solar","PV","58859",0.135593607305936,0,NA
2014,"solar","PV","58861",0.192679299847793,0,NA
2014,"solar","PV","58915",0.407764142567225,0,NA
2014,"solar","PV","58918",0.252505073566717,0,NA
2014,"solar","PV","58919",0.186863364945557,0,NA
2014,"solar","PV","58920",0.203069507864028,0,NA
2014,"solar","PV","58936",0.168061897513952,0,NA
2014,"solar","PV","58937",0.16251902587519,0,NA
2014,"solar","PV","58942",0.146771037181996,0,NA
2014,"solar","PV","58943",0.165699200913242,0,NA
2014,"solar","PV","58949",0.163800101471334,0,NA
2014,"solar","PV","58952",0.196029934043633,0,NA
2014,"solar","PV","58953",0.116015558937933,0,NA
2014,"solar","PV","58955",0.181728817858955,0,NA
2014,"solar","PV","58957",0.177289446981228,0,NA
2014,"solar","PV","58959",0.181289410741466,0,NA
2014,"solar","PV","58961",0.162216894977169,0,NA
2014,"solar","PV","58963",0.229187595129376,0,NA
2014,"solar","PV","58964",0.123668188736682,0,NA
2014,"solar","PV","58972",0.255157970722536,0,NA
2014,"solar","PV","58973",0.225054963639438,0,NA
2014,"solar","PV","58974",0.119292237442922,0,NA
2014,"solar","PV","58983",0.330778792491121,0,NA
2014,"solar","PV","58984",0.205215092525835,0,NA
2014,"solar","PV","58985",0.200913242009132,0,NA
2014,"solar","PV","58986",0.195627853881279,0,NA
2014,"solar","PV","58990",0.226380010147133,0,NA
2014,"solar","PV","58991",0.206537290715373,0,NA
2014,"solar","PV","59010",0.267407582357984,0,NA
2014,"solar","PV","59020",0.322872669330289,0,NA
2014,"solar","PV","59044",0.192852612886859,0,NA
2014,"solar","PV","59046",0.152770167427702,0,NA
2014,"solar","PV","59049",0.135204787602048,0,NA
2014,"solar","PV","59075",0.129071537290715,0,NA
2014,"solar","PV","59077",0.134982242516489,0,NA
2014,"solar","PV","59078",0.124457762557078,0,NA
2014,"solar","PV","59079",0.153538812785388,0,NA
2014,"solar","PV","59080",0.151331811263318,0,NA
2014,"solar","PV","59081",0.111063546423135,0,NA
2014,"solar","PV","59082",0.114680365296804,0,NA
2014,"solar","PV","59085",0.14634703196347,0,NA
2014,"solar","PV","59094",0.199972856418062,0,NA
2014,"solar","PV","59095",0.198331050228311,0,NA
2014,"solar","PV","59096",0.191743911719939,0,NA
2014,"solar","PV","59098",0.194615296803653,0,NA
2014,"solar","PV","59099",0.183939497716895,0,NA
2014,"solar","PV","59100",0.174106172149225,0,NA
2014,"solar","PV","59102",0.151316590563166,0,NA
2014,"solar","PV","59105",0.147873761376697,0,NA
2014,"solar","PV","59106",0.183047945205479,0,NA
2014,"solar","PV","59107",0.158477929984779,0,NA
2014,"solar","PV","59109",0.161542389649924,0,NA
2014,"solar","PV","59110",0.175263255987326,0,NA
2014,"solar","PV","59115",0.175278378594889,0,NA
2014,"solar","PV","59122",0.237290715372907,0,NA
2014,"solar","PV","59123",0.151159114857745,0,NA
2014,"solar","PV","59124",0.200025367833587,0,NA
2014,"solar","PV","59125",0.205593607305936,0,NA
2014,"solar","PV","59126",0.20437595129376,0,NA
2014,"solar","PV","59140",0.138009470657872,0,NA
2014,"solar","PV","59146",0.102290910510089,0,NA
2014,"solar","PV","59156",0.219885844748858,0,NA
2014,"solar","PV","59157",0.220228310502283,0,NA
2014,"solar","PV","59158",0.206655251141553,0,NA
2014,"solar","PV","59167",0.184365296803653,0,NA
2014,"solar","PV","59168",0.305127145331444,0,NA
2014,"solar","PV","59169",0.186020547945205,0,NA
2014,"solar","PV","59170",0.148016894977169,0,NA
2014,"solar","PV","59171",0.150310350076103,0,NA
2014,"solar","PV","59174",0.139322678843227,0,NA
2014,"solar","PV","59176",0.15025700152207,0,NA
2014,"solar","PV","59182",0.184880771182141,0,NA
2014,"solar","PV","59183",0.308483054542117,0,NA
2014,"solar","PV","59184",0.134392520663545,0,NA
2014,"solar","PV","59185",0.138911719939117,0,NA
2014,"solar","PV","59186",0.167976734072624,0,NA
2014,"solar","PV","59188",0.142043812496387,0,NA
2014,"solar","PV","59189",0.205936073059361,0,NA
2014,"solar","PV","59190",0.171822678843227,0,NA
2014,"solar","PV","59191",0.180205479452055,0,NA
2014,"solar","PV","59192",0.164684322678843,0,NA
2014,"solar","PV","59198",0.267397973744292,0,NA
2014,"solar","PV","59199",0.157780631659056,0,NA
2014,"solar","PV","59203",0.175748351090817,0,NA
2014,"solar","PV","59219",0.18285134449518,0,NA
2014,"solar","PV","59237",0.195380517503805,0,NA
2014,"solar","PV","59242",0.175970319634703,0,NA
2014,"solar","PV","59262",0.288926940639269,0,NA
2014,"solar","PV","59265",0.238888888888889,0,NA
2014,"solar","PV","59267",0.223934550989346,0,NA
2014,"solar","PV","59269",0.204464738711314,0,NA
2014,"solar","PV","59270",0.200126839167935,0,NA
2014,"solar","PV","59271",0.203170979198376,0,NA
2014,"solar","PV","59272",0.200279046169457,0,NA
2014,"solar","PV","59283",0.203424657534247,0,NA
2014,"solar","PV","59300",0.174416539827499,0,NA
2014,"solar","PV","59319",0.12572298325723,0,NA
2014,"solar","PV","59323",0.137189244038559,0,NA
2014,"solar","PV","59358",0.156861998985287,0,NA
2014,"solar","PV","59359",0.219127346524607,0,NA
2014,"solar","PV","59360",0.219558599695586,0,NA
2014,"solar","PV","59361",0.116682974559687,0,NA
2014,"solar","PV","59362",0.117009132420091,0,NA
