"yr","plntcode","overnightcategory","fuel.general","capacityfactor"
2002,"10823","ST","gas",0.167332028701892
2002,"2454","CT","gas",0.546917898176035
2002,"50365","CT","gas",1
2002,"50570","CT","gas",0.807862442922374
2002,"52015","geothermal","geothermal",0.927019887542926
2002,"54416","CT","gas",0.900514595137345
2002,"54801","hydro","water",0.268858875570776
2002,"54802","CT","gas",1
2002,"54850","biomass","biomass",0.164960930365297
2002,"54979","wind","wind",0.317594552498103
2002,"55015","CT","gas",1
2002,"55042","CC","gas",1
2002,"55043","CC","gas",0.937805692421535
2002,"55053","CT","gas",1
2002,"55125","wind","wind",0.334817351598173
2002,"55142","CT","gas",0.4
2002,"55157","CT","gas",0.36612132166413
2002,"55159","CT","gas",0.677241077865898
2002,"55160","CT","gas",0.604705796549975
2002,"55161","CT","gas",0.80806697108067
2002,"55162","CT","gas",0.441420331651045
2002,"55163","CT","gas",0.681168569254186
2002,"55203","wind","wind",0.238321039690903
2002,"55208","wind","wind",0.345868048456348
2002,"55611","ST","gas",0.55406321347032
2002,"55618","CT","gas",0.631821618566299
2002,"55619","CT","gas",0.616894651011089
2002,"55758","CT","gas",0.750315139840183
2002,"6112","CC","gas",1
2002,"6341","CT","petroleum",0.773661270236613
2002,"7011","CT","gas",1
2002,"7111","CT","gas",0.621304854602259
2002,"7487","CT","petroleum",0.426629306766293
2002,"7548","hydro","water",0.18134382474451
2002,"7722","nuclear","nuclear",0.816081318739008
2002,"7882","wind","wind",0.231259512937595
2002,"7965","wind","wind",0.520738203957382
2002,"10108","CT","gas",0.797198291899205
2002,"10678","coal","coal",0.715862096468665
2002,"2079","CC","gas",0.248638749722641
2002,"50329","CT","gas",0.425535651563049
2002,"50512","hydro","water",0.399151189175561
2002,"50552","wind","wind",0.323795475196393
2002,"50568","CT","gas",0.865617865296804
2002,"50690","wind","wind",0.386836376596595
2002,"52010","MSW","MSW",0.75906802482145
2002,"52200","CT","gas",0.540553624429224
2002,"54044","CT","gas",1
2002,"54662","CT","gas",0.877140482305936
2002,"54756","CT","gas",0.96772733542618
2002,"54782","CT","gas",1
2002,"54793","wind","wind",0.389456113647894
2002,"54804","MSW","MSW",0.578767123287671
2002,"54829","ST","gas",1
2002,"54909","wind","wind",0.269562769750422
2002,"54939","CT","gas",0.701052483572781
2002,"54999","MSW","MSW",0.193426650062267
2002,"55026","CT","gas",0.331384132420091
2002,"55031","CT","gas",1
2002,"55041","CT","gas",0.57878600926672
2002,"55047","CC","gas",1
2002,"55049","biomass","biomass",1
2002,"55054","CT","gas",0.131118721461187
2002,"55065","CC","gas",1
2002,"55098","CC","gas",0.580837886595713
2002,"55209","CT","gas",0.146133398564905
2002,"55216","CC","gas",0.720582867783985
2002,"55265","wind","wind",0.321289127125935
2002,"55287","wind","wind",0.34765967501338
2002,"55311","CC","gas",1
2002,"55313","CC","gas",1
2002,"55316","CT","gas",0.225052321156773
2002,"55339","wind","wind",0.436616655794738
2002,"55342","wind","wind",0.317082997582595
2002,"55353","wind","wind",0.354166666666667
2002,"55354","wind","wind",0.402126383406857
2002,"55367","wind","wind",0.287971324200913
2002,"55399","wind","wind",0.249555213089802
2002,"55596","CC","gas",1
2002,"55599","CT","gas",0.593822714741104
2002,"55601","CT","gas",0.681735197869102
2002,"55602","CT","gas",0.999302352866565
2002,"55605","CT","gas",0.69217138308099
2002,"55607","wind","wind",0.386655416583945
2002,"55608","wind","wind",0.420915905631659
2002,"55609","wind","wind",0.361789286897923
2002,"55759","CT","gas",0.633042756330428
2002,"55760","CT","gas",0.710979555832296
2002,"55763","CT","gas",0.504280821917808
2002,"55766","CT","gas",0.861123795027905
2002,"55816","wind","wind",0.292036312241792
2002,"55857","CT","gas",0.441323715146216
2002,"5756","CT","gas",1
2002,"6035","CT","gas",0.298109208523592
2002,"6043","CC","gas",1
2002,"7097","coal","coal",0.863955793065382
2002,"7169","CT","petroleum",0.35570799086758
2002,"7246","hydro","water",0.421716868274186
2002,"7366","wind","wind",0.217713917014096
2002,"7484","CT","petroleum",0.222031919564454
2002,"7697","CC","gas",1
2002,"7832","CT","gas",1
2002,"7859","wind","wind",0.356735159817352
2002,"7886","wind","wind",0.238034454130345
2002,"7901","wind","wind",0.310692541856925
2002,"7966","wind","wind",0.375135899108502
2002,"10618","CC","gas",0.649824464789702
2002,"1240","CT","gas",0.407557077625571
2002,"2079","CT","gas",0.237116466198909
2002,"2399","CT","gas",0.141677987848598
2002,"3","CC","gas",1
2002,"50564","CT","gas",0.805289155251142
2002,"50572","ST","gas",1
2002,"50711","CT","petroleum",0.175298587328767
2002,"54111","geothermal","geothermal",0.76076151065449
2002,"54293","CT","gas",0.409086780821918
2002,"54757","CT","gas",1
2002,"54800","CT","gas",1
2002,"54926","CT","gas",0.937642694063927
2002,"54980","CT","gas",0.947488632039574
2002,"55048","CC","gas",0.925135821708349
2002,"55062","CC","gas",1
2002,"55063","CC","gas",0.305266546745999
2002,"55068","CC","gas",1
2002,"55086","CC","gas",1
2002,"55088","CC","gas",0.873589131218457
2002,"55097","CC","gas",1
2002,"55100","CC","gas",1
2002,"55104","CC","gas",1
2002,"55127","CT","gas",0.323121765601218
2002,"55153","CC","gas",0.760473659340422
2002,"55165","CT","gas",0.139632291666667
2002,"55166","CT","gas",0.132573766312032
2002,"55172","CT","gas",0.669059201358003
2002,"55308","CT","gas",0.847865168539326
2002,"55368","wind","wind",0.281340805313408
2002,"55369","CC","petroleum",1
2002,"55537","ST","gas",0.215660673515982
2002,"55545","CC","gas",0.672938137381522
2002,"55568","wind","wind",0.412881518865657
2002,"55573","wind","wind",0.40254746455179
2002,"55585","CT","gas",0.524695547945205
2002,"55588","CT","gas",0.76685696347032
2002,"55589","CT","gas",1
2002,"55593","CT","gas",0.638356164383562
2002,"55597","CT","gas",0.838660578386606
2002,"55603","CT","gas",0.84996198630137
2002,"55604","CT","gas",1
2002,"55610","wind","wind",0.343641273918243
2002,"55647","CT","gas",0.668696156773212
2002,"55762","CT","gas",0.657084544070845
2002,"55769","wind","wind",0.187313877307921
2002,"55931","hydro","water",0.156980766569808
2002,"689","CC","gas",0.74688550186833
2002,"692","wind","wind",1
2002,"7296","CC","gas",0.878462134918584
2002,"7483","CT","petroleum",0.169081489286969
2002,"7504","CT","gas",0.411675228310502
2002,"7512","CC","gas",0.584561738584059
2002,"7721","CC","gas",0.905262650588543
2002,"7757","CT","gas",0.280549376211477
2002,"7937","wind","wind",0.561297627067894
2002,"10042","CT","gas",1
2002,"10123","CT","gas",0.687785397640791
2002,"10701","CT","gas",1
2002,"10823","hydro","water",0.218664383561644
2002,"141","PV","solar",0.230022831050228
2002,"2070","CT","gas",0.652709468009022
2002,"2336","CC","gas",1
2002,"2682","CT","gas",0.156462683541371
2002,"3576","CT","gas",1
2002,"50136","CT","gas",0.745719082952816
2002,"50541","ST","gas",0.6179769704189
2002,"50553","wind","wind",0.181212328767123
2002,"50625","CT","gas",1
2002,"508","CT","gas",1
2002,"54373","CT","gas",0.602072339304531
2002,"54454","wind","wind",0.444517239097346
2002,"54517","biomass","biomass",0.703641217656012
2002,"55064","CT","gas",0.733052128199316
2002,"55075","CC","gas",1
2002,"55076","coal","coal",0.526550818086707
2002,"55079","CC","gas",1
2002,"55087","CT","gas",0.17685007006354
2002,"55091","CT","gas",0.785631053388317
2002,"55103","CC","gas",1
2002,"55112","CC","gas",1
2002,"55120","CC","gas",1
2002,"55122","CT","gas",0.811145915656832
2002,"55129","CT","gas",0.91940198215027
2002,"55129","ST","gas",1
2002,"55132","CC","gas",1
2002,"55154","CC","gas",1
2002,"55176","CC","gas",1
2002,"55177","CC","gas",1
2002,"55178","CC","gas",0.336198512103492
2002,"55179","CC","gas",0.629257018648577
2002,"55180","CT","gas",0.892165454225455
2002,"55182","CT","gas",0.109080345692324
2002,"55188","CC","gas",0.287524490168239
2002,"55192","CT","gas",0.159115677321157
2002,"55212","CT","gas",0.386860099382219
2002,"55215","CC","gas",0.963355277447943
2002,"55217","CC","gas",1
2002,"55218","CC","gas",0.614386249522458
2002,"55220","CC","gas",0.623623945205479
2002,"55241","CC","gas",0.158702710580006
2002,"55294","CC","gas",1
2002,"55301","CC","gas",0.89531202435312
2002,"55337","CC","gas",0.468254646071744
2002,"55429","biomass","biomass",0.358587588210876
2002,"55453","CT","gas",0.217626712328767
2002,"55457","CT","gas",0.331931616438356
2002,"55477","CT","gas",0.421033105022831
2002,"55561","wind","wind",0.388007690459024
2002,"55562","wind","wind",0.378214371545302
2002,"55563","wind","wind",0.390951694304254
2002,"55564","wind","wind",0.371485219899063
2002,"55565","wind","wind",0.37070415765441
2002,"55566","wind","wind",0.370103340543139
2002,"55567","wind","wind",0.436673876472002
2002,"55569","wind","wind",0.408135063686614
2002,"55570","wind","wind",0.394436433549627
2002,"55571","wind","wind",0.441420331651045
2002,"55572","wind","wind",0.405972122086037
2002,"55574","wind","wind",0.394917087238645
2002,"55576","wind","wind",0.319334294640711
2002,"55578","wind","wind",0.20064980681419
2002,"55579","wind","wind",0.394897260273973
2002,"55581","wind","wind",0.227753658716862
2002,"55654","CT","gas",0.121018900773545
2002,"55655","CT","gas",0.133858447488584
2002,"55719","wind","wind",0.397005738615328
2002,"55720","wind","wind",0.398396684355588
2002,"55739","wind","wind",0.237250371348407
2002,"55740","wind","wind",0.322808219178082
2002,"55741","wind","wind",0.303717386959396
2002,"55747","wind","wind",0.269864591116646
2002,"55757","CT","gas",0.937663078930202
2002,"55764","CT","gas",0.728483464784835
2002,"55765","CT","gas",0.699172074627554
2002,"55782","wind","wind",0.309969558599696
2002,"55790","wind","wind",0.176902587519026
2002,"55795","wind","wind",0.291073966748624
2002,"55796","wind","wind",0.287958096670008
2002,"55803","wind","wind",0.239090816844241
2002,"55804","wind","wind",0.242458276255708
2002,"55805","wind","wind",0.296181659056317
2002,"55809","wind","wind",0.343683409436834
2002,"55817","CT","gas",0.774429280821918
2002,"55820","CT","gas",0.178696961714085
2002,"55968","wind","wind",0.328562404870624
2002,"55980","wind","wind",0.428767180365297
2002,"55981","wind","wind",0.437214611872146
2002,"55989","wind","wind",0.255787341938883
2002,"6043","CT","gas",1
2002,"6073","CC","gas",1
2002,"676","CC","gas",1
2002,"7238","CC","gas",1
2002,"7551","CT","gas",1
2002,"7805","CT","gas",0.201884865554221
2002,"7834","CC","gas",0.971021250439059
2002,"7846","CT","gas",0.126384260973302
2002,"7862","hydro","water",0.229851579147641
2002,"7909","CT","gas",0.178079762945691
2002,"7912","CT","gas",0.238414456426698
2002,"7913","CT","gas",0.326095404643933
2002,"7914","CT","gas",0.329010006800738
2002,"7974","wind","wind",0.265323147172462
2002,"7998","CT","gas",0.405
2002,"8073","CT","gas",1
2002,"10026","CT","gas",0.289391171993912
2002,"10122","CT","gas",0.615433789954338
2002,"10175","CT","gas",1
2002,"10748","CT","gas",1
2002,"147","CC","gas",0.573671576906236
2002,"2517","CT","gas",0.522699663995865
2002,"260","CC","gas",1
2002,"3648","CT","gas",0.530505359629522
2002,"3845","CC","gas",0.140192579199637
2002,"50061","CC","gas",0.434380687805345
2002,"50292","CT","gas",0.979825342465753
2002,"50963","CT","gas",0.536910197869102
2002,"54700","CT","gas",0.987710455907534
2002,"54880","CT","gas",0.281392694063927
2002,"54956","CT","gas",0.920020012842466
2002,"550","CT","gas",0.131798952457695
2002,"55087","CC","gas",0.239603320731248
2002,"55093","CT","gas",0.828259830035515
2002,"55107","CC","gas",0.149688946094205
2002,"55123","CC","gas",0.650843409208809
2002,"55124","CC","gas",0.570829760748456
2002,"55131","CC","gas",0.180632516077722
2002,"55137","CC","gas",0.348356164383562
2002,"55144","CT","gas",0.222952823524523
2002,"55146","CC","gas",0.542716913023392
2002,"55149","CT","gas",0.515691862361383
2002,"55156","CT","gas",0.797754883307966
2002,"55168","CC","gas",0.457209699337843
2002,"55187","CC","gas",1
2002,"55200","ST","gas",0.237937521528311
2002,"55221","CC","gas",0.105085295584981
2002,"55223","CC","gas",0.550878607633654
2002,"55226","CC","gas",0.683197360765854
2002,"55231","CC","gas",0.480759448485119
2002,"55239","CC","gas",0.108325533906237
2002,"55259","CC","gas",0.224744981813764
2002,"55270","CC","gas",0.171534486902187
2002,"55270","CT","gas",0.618826946419282
2002,"55271","CC","gas",0.316645813951001
2002,"55282","CC","gas",0.215534848572179
2002,"55292","CC","gas",0.293838196218043
2002,"55327","CC","gas",0.693967570223078
2002,"55333","CC","gas",0.668012331428931
2002,"55382","CC","gas",0.168347200514848
2002,"55397","CC","gas",0.114599261796043
2002,"55414","CT","gas",0.110837640289695
2002,"55418","CC","gas",0.296249485758382
2002,"55467","CC","gas",0.210053818031554
2002,"55620","CC","gas",0.383711258793485
2002,"55622","CT","gas",0.188239904888159
2002,"55734","wind","wind",0.413743476842792
2002,"55742","wind","wind",0.23115296803653
2002,"55818","CC","gas",0.17494910892197
2002,"55858","CT","gas",0.108620452321651
2002,"55861","ST","gas",0.186388488344148
2002,"55871","wind","wind",0.301267356257572
2002,"55965","CC","gas",0.489719170014683
2002,"55992","wind","wind",0.256496536223844
2002,"643","CC","gas",0.983600421764439
2002,"7315","CT","gas",0.287279184539458
2002,"7380","CC","gas",0.941925120378365
2002,"7437","CT","petroleum",0.841990011415525
2002,"7486","CT","petroleum",0.447234779299848
2002,"7927","wind","wind",0.257990867579909
2002,"10144","biomass","biomass",1
2002,"50765","geothermal","geothermal",0.274940204392259
2002,"54925","CT","gas",0.935609267979452
2002,"54989","CT","gas",0.975313955479452
2002,"55172","CC","gas",1
2002,"55299","CC","gas",1
2002,"55560","wind","wind",0.239983858624866
2002,"7242","CT","gas",0.130792647231003
2002,"7302","CC","gas",1
2002,"7834","CT","gas",0.76504704580047
2002,"54910","CT","gas",0.690353976407915
2002,"55309","CC","gas",0.910526480375012
2002,"55770","CT","gas",1
2002,"55773","CT","gas",0.600823562187432
2002,"55774","CT","gas",0.594531447053707
2002,"55925","CT","gas",0.326198630136986
2002,"666","CT","gas",0.109970998395656
2002,"7757","CC","gas",0.541356960144191
2002,"7900","CT","gas",0.111852713074996
2002,"10118","MSW","MSW",0.333542181757434
2002,"50936","CT","gas",0.83667343142229
2002,"55155","CT","gas",0.628297945205479
2002,"7710","CC","gas",0.408279259793319
2002,"7771","wind","wind",0.435502201565558
2002,"55525","CT","gas",0.410794520547945
2002,"50201","biomass","biomass",0.53434263280989
2003,"3651","hydro","water",0.309931506849315
2003,"361","hydro","water",0.197738299086758
2003,"6231","hydro","water",0.868245814307458
2003,"214","hydro","water",0.221175799086758
2003,"224","hydro","water",1
2003,"3779","hydro","water",0.192511415525114
2003,"541","hydro","water",0.809852232369356
2003,"7147","hydro","water",0.8279299847793
2003,"717","hydro","water",0.360744183518156
2003,"253","hydro","water",0.785197869101979
2003,"6532","hydro","water",1
2003,"3117","hydro","water",0.832750908582611
2003,"255","hydro","water",0.380479452054794
2003,"6207","hydro","water",0.296264586504313
2003,"229","hydro","water",0.923597521200261
2003,"296","hydro","water",1
2003,"325","hydro","water",1
2003,"3259","hydro","water",0.109417808219178
2003,"340","hydro","water",0.573726729891114
2003,"3643","hydro","water",0.342146118721461
2003,"3710","hydro","water",0.439027665860865
2003,"3989","hydro","water",0.476255707762557
2003,"4121","hydro","water",0.716952054794521
2003,"472","hydro","water",0.266307893020222
2003,"6422","hydro","water",1
2003,"233","hydro","water",0.45552096305521
2003,"2606","hydro","water",0.486394121004566
2003,"394","hydro","water",0.548611111111111
2003,"112","hydro","water",0.396689497716895
2003,"2580","hydro","water",0.290496575342466
2003,"3266","hydro","water",0.184006033920417
2003,"365","hydro","water",0.849505327245053
2003,"476","hydro","water",0.792522831050228
2003,"54857","hydro","water",1
2003,"6388","hydro","water",0.80795574288725
2003,"1482","hydro","water",1
2003,"293","hydro","water",0.490394905821918
2003,"323","hydro","water",0.918027147056984
2003,"3272","hydro","water",0.400570776255708
2003,"3658","hydro","water",0.197260273972603
2003,"3866","hydro","water",1
2003,"701","hydro","water",0.329990215264188
2003,"1700","hydro","water",0.269482496194825
2003,"1701","hydro","water",1
2003,"2557","hydro","water",1
2003,"342","hydro","water",0.638584474885845
2003,"3849","hydro","water",0.27085598318475
2003,"6531","hydro","water",0.727359208523592
2003,"1704","hydro","water",0.372336377473364
2003,"2544","hydro","water",1
2003,"2579","hydro","water",0.601579147640791
2003,"2707","hydro","water",0.782074841296358
2003,"3032","hydro","water",0.788134024435394
2003,"3772","hydro","water",0.662453794303109
2003,"3773","hydro","water",0.43488922712667
2003,"3971","hydro","water",1
2003,"3974","hydro","water",1
2003,"3998","hydro","water",1
