"YEAR","generation","consumption","prime_mover","fuel"
1999,971,1880,"GT","FO2"
1999,817,1177,"GT","NG"
1999,1294,1601,"ST","FO2"
1999,3539,1502,"ST","BIT"
1999,1920,2246,"ST","FO6"
1999,2513,326,"GT","FO2"
1999,3408,522,"IC","FO2"
1999,3671,761,"ST","FO2"
1999,1868,485,"ST","BIT"
1999,2548,2610,"ST","FO2"
1999,1247,1569,"ST","FO6"
1999,2392,605,"ST","BIT"
1999,2718,2166,"ST","NG"
1999,2500,802,"GT","FO2"
1999,1393,1246,"GT","NG"
1999,172,700,"ST","FO2"
1999,1903,249,"ST","BIT"
1999,2547,337,"GT","FO2"
1999,778,851,"GT","NG"
1999,1566,1732,"ST","FO2"
1999,1773,1710,"ST","FO6"
1999,3173,1056,"ST","BIT"
1999,2517,266,"GT","FO2"
1999,600,1,"HY","WAT"
1999,2446,110,"IC","FO2"
1999,77,1,"IC","FO6"
1999,1592,1873,"IC","FO2"
1999,965,1025,"IC","NG"
1999,3581,663,"IC","FO2"
1999,592,1161,"IC","FO6"
1999,2277,1694,"IC","NG"
1999,870,1924,"IC","FO2"
1999,3299,919,"ST","FO2"
1999,1092,1715,"ST","FO6"
1999,1527,2501,"GT","FO2"
1999,1801,1,"HY","WAT"
1999,2213,1,"HY","WAT"
1999,535,1,"HY","WAT"
1999,1675,1,"HY","WAT"
1999,2750,1,"HY","WAT"
1999,1511,1,"HY","WAT"
1999,20,2074,"HY","WAT"
1999,2746,2617,"ST","FO2"
1999,2341,634,"ST","BIT"
1999,120,684,"ST","FO2"
1999,1133,2406,"ST","BIT"
1999,148,772,"IC","FO2"
1999,437,1483,"GT","FO2"
1999,268,1003,"ST","FO2"
1999,1552,137,"ST","BIT"
1999,1696,1,"HY","WAT"
1999,1840,1,"HY","WAT"
1999,423,1,"HY","WAT"
1999,885,1,"HY","WAT"
1999,3116,1,"ST","UR"
1999,3338,1,"ST","UR"
1999,3133,1,"ST","UR"
1999,2790,1,"ST","UR"
1999,269,1,"HY","WAT"
1999,3617,1145,"GT","FO2"
1999,3557,1127,"GT","FO2"
1999,1579,1909,"ST","FO2"
1999,409,1935,"ST","BIT"
1999,1166,1614,"ST","FO2"
1999,3027,1112,"ST","BIT"
1999,77,1,"CW","NG"
1999,1975,2076,"CT","FO2"
1999,1094,625,"CT","NG"
1999,2246,99,"ST","FO2"
1999,2251,586,"ST","BIT"
1999,3371,983,"GT","FO2"
1999,77,1,"GT","NG"
1999,3284,624,"ST","FO2"
1999,2654,2554,"ST","FO6"
1999,1228,2537,"ST","BIT"
1999,3036,428,"GT","FO2"
1999,1752,2224,"ST","FO2"
1999,1306,1444,"ST","FO6"
1999,981,2306,"ST","BIT"
1999,3333,2499,"ST","NG"
1999,77,1,"ST","FO6"
1999,77,1,"GT","FO2"
1999,7,1920,"HY","WAT"
1999,1106,1,"HY","WAT"
1999,2666,135,"GT","FO2"
1999,2612,2170,"GT","NG"
1999,707,1330,"GT","FO2"
1999,505,532,"GT","NG"
1999,2081,2262,"ST","FO2"
1999,2935,1006,"ST","BIT"
1999,1134,1611,"GT","FO2"
1999,2058,1400,"GT","NG"
1999,682,1,"HY","WAT"
1999,2583,31,"IC","FO2"
1999,1136,806,"IC","NG"
1999,3290,1548,"GT","FO2"
1999,853,1,"HY","WAT"
1999,77,1,"HY","WAT"
1999,3293,309,"IC","FO2"
1999,3373,366,"IC","FO2"
1999,3459,416,"IC","FO2"
1999,1792,1903,"IC","FO2"
1999,1023,1,"HY","WAT"
1999,1787,1,"HY","WAT"
1999,1594,1,"HY","WAT"
1999,790,1,"HY","WAT"
1999,1558,2020,"IC","FO2"
1999,77,1,"HY","WAT"
1999,2756,2632,"ST","FO2"
1999,928,2269,"ST","BIT"
1999,1037,1366,"ST","FO2"
1999,1215,2535,"ST","BIT"
1999,2866,1,"HY","WAT"
1999,2353,1,"HY","WAT"
1999,3394,1,"HY","WAT"
1999,1239,1471,"ST","FO2"
1999,3421,1369,"ST","BIT"
1999,1487,1684,"ST","FO2"
1999,2840,979,"ST","BIT"
1999,1658,2016,"ST","FO2"
1999,305,1906,"ST","BIT"
1999,3127,246,"ST","FO2"
1999,3342,1264,"ST","BIT"
1999,2527,107,"ST","FO2"
1999,553,1955,"ST","BIT"
1999,1075,796,"ST","NG"
1999,3492,751,"ST","FO2"
1999,1874,651,"ST","BIT"
1999,77,1,"ST","NG"
1999,3180,392,"ST","FO2"
1999,646,2087,"ST","BIT"
1999,1069,830,"ST","NG"
1999,1187,1734,"ST","FO2"
1999,3264,1365,"ST","BIT"
1999,767,589,"ST","NG"
1999,2045,2141,"ST","FO2"
1999,2221,592,"ST","BIT"
1999,1863,1995,"ST","FO2"
1999,3566,1478,"ST","BIT"
1999,2541,1,"HY","WAT"
1999,2611,1,"HY","WAT"
1999,3162,1,"HY","WAT"
1999,1646,2032,"ST","FO2"
1999,174,1676,"ST","BIT"
1999,3610,834,"GT","FO2"
1999,77,1,"ST","FO2"
1999,1234,346,"ST","BIT"
1999,3602,1,"HY","WAT"
1999,3152,1,"ST","UR"
1999,3080,1,"ST","UR"
1999,2853,1,"ST","UR"
1999,3618,1,"HY","WAT"
1999,241,1418,"GT","FO2"
1999,1346,1,"HY","WAT"
1999,383,1,"HY","WAT"
1999,1600,1,"HY","WAT"
1999,2102,2173,"ST","FO2"
1999,1428,2631,"ST","BIT"
1999,2525,247,"GT","FO2"
1999,85,157,"GT","NG"
1999,1263,1500,"ST","FO2"
1999,882,2275,"ST","BIT"
1999,1477,1,"CW","FO2"
1999,835,2012,"CT","FO2"
1999,103,694,"ST","FO2"
1999,874,2300,"ST","BIT"
1999,346,1664,"GT","FO2"
1999,338,1656,"GT","FO2"
1999,1521,1707,"ST","FO2"
1999,713,2072,"ST","BIT"
1999,1824,25,"GT","FO2"
1999,1290,1726,"ST","FO2"
1999,3016,1277,"ST","BIT"
1999,3294,882,"GT","FO2"
1999,1300,1604,"GT","NG"
1999,683,1154,"ST","FO2"
1999,1544,115,"ST","BIT"
1999,3595,1389,"GT","FO2"
1999,77,1,"GT","NG"
1999,1002,1334,"ST","FO2"
1999,2169,587,"ST","BIT"
1999,1915,1,"HY","WAT"
1999,3443,1,"ST","UR"
1999,3446,1,"ST","UR"
1999,1673,1,"HY","WAT"
1999,3401,1,"HY","WAT"
1999,2881,1,"HY","WAT"
1999,2766,1,"HY","WAT"
1999,3089,1,"HY","WAT"
1999,2142,1,"HY","WAT"
1999,571,1,"HY","WAT"
1999,691,1064,"ST","FO2"
1999,2602,829,"ST","BIT"
1999,774,2280,"ST","BIT"
1999,1905,273,"GT","FO2"
1999,633,872,"GT","NG"
1999,2958,133,"ST","FO2"
1999,2063,449,"ST","BIT"
1999,3544,1605,"ST","BIT"
1999,1632,400,"GT","FO2"
1999,3391,534,"GT","NG"
1999,1315,1469,"ST","FO2"
1999,398,1749,"ST","BIT"
1999,698,2137,"ST","BIT"
1999,2342,182,"GT","FO2"
1999,378,1004,"GT","NG"
1999,773,1042,"ST","FO2"
1999,672,1981,"ST","BIT"
1999,2921,385,"GT","FO2"
1999,2620,2197,"GT","NG"
1999,1292,1,"HY","WAT"
1999,2256,1,"HY","WAT"
1999,868,1,"HY","WAT"
1999,371,1,"HY","WAT"
1999,2154,1,"HY","WAT"
1999,77,1,"HY","WAT"
1999,1034,1,"HY","WAT"
1999,2118,1,"HY","WAT"
1999,1846,1,"HY","WAT"
1999,3023,1,"HY","WAT"
1999,3348,1,"HY","WAT"
1999,1262,1,"HY","WAT"
1999,1424,1,"HY","WAT"
1999,828,1957,"GT","FO2"
1999,371,2120,"GT","FO2"
1999,1282,1447,"GT","NG"
1999,403,1397,"CT","FO2"
1999,130,579,"CT","NG"
1999,77,1,"HY","WAT"
1999,1316,1,"HY","WAT"
1999,3240,1,"HY","WAT"
1999,923,370,"HY","WAT"
1999,77,1,"HY","WAT"
1999,2739,1,"ST","UR"
1999,888,1269,"ST","FO2"
1999,3679,1523,"ST","BIT"
1999,2385,1392,"GT","FO2"
1999,2192,2340,"GT","NG"
1999,3073,1029,"GT","FO2"
1999,842,1094,"GT","NG"
1999,2886,1,"ST","UR"
1999,3538,1,"ST","UR"
1999,3493,1,"ST","UR"
1999,2904,1,"ST","UR"
1999,3189,1,"ST","UR"
1999,1651,1,"HY","WAT"
1999,2176,475,"GT","FO2"
1999,1226,1566,"GT","NG"
1999,3059,1,"HY","WAT"
1999,3670,1,"HY","WAT"
1999,3469,1,"HY","WAT"
1999,926,1,"HY","WAT"
1999,3434,1,"HY","WAT"
1999,2191,1,"HY","WAT"
1999,2494,1,"HY","WAT"
1999,544,1,"HY","WAT"
1999,1011,1,"HY","WAT"
1999,3410,1,"HY","WAT"
1999,222,1785,"ST","BIT"
1999,1818,892,"GT","FO2"
1999,3188,389,"GT","NG"
1999,16,2333,"HY","WAT"
1999,59,1124,"HY","WAT"
1999,2688,1,"HY","WAT"
1999,3185,1,"ST","UR"
1999,2066,1,"HY","WAT"
1999,1171,1,"HY","WAT"
1999,2826,1,"HY","WAT"
1999,37,2636,"HY","WAT"
1999,989,1695,"GT","FO2"
1999,77,1,"CW","FO2"
1999,77,1,"CW","NG"
1999,2522,1,"HY","WAT"
1999,1135,227,"GT","FO2"
1999,2519,187,"GT","NG"
1999,2056,32,"GT","FO2"
1999,3091,251,"GT","NG"
1999,3135,395,"ST","FO2"
1999,262,1784,"ST","BIT"
1999,297,206,"ST","NG"
1999,77,1,"GT","FO2"
1999,77,1,"GT","NG"
1999,1809,2195,"GT","NG"
1999,3507,640,"GT","FO2"
1999,2211,1929,"GT","NG"
1999,914,1979,"GT","FO2"
1999,116,734,"ST","FO2"
1999,918,2200,"ST","BIT"
1999,2087,1554,"ST","NG"
1999,1805,2136,"ST","FO2"
1999,449,1942,"ST","BIT"
1999,1241,922,"ST","NG"
1999,747,1363,"GT","FO2"
1999,982,990,"GT","NG"
1999,645,1228,"ST","FO2"
1999,2373,666,"ST","BIT"
1999,3014,341,"ST","FO2"
1999,77,1,"ST","FO6"
1999,2332,613,"ST","BIT"
1999,2622,1252,"ST","NG"
1999,1635,2444,"GT","FO2"
1999,189,1017,"GT","NG"
1999,2149,2401,"ST","FO2"
1999,1615,81,"ST","BIT"
1999,77,1,"ST","NG"
1999,3541,898,"ST","FO2"
1999,534,627,"ST","BIT"
1999,2670,1,"HY","WAT"
1999,2306,2168,"IC","FO2"
1999,2275,1,"HY","WAT"
1999,1070,1,"HY","WAT"
1999,181,876,"ST","FO2"
1999,170,1053,"ST","FO6"
1999,963,2322,"ST","BIT"
1999,795,1,"HY","WAT"
1999,3328,472,"ST","FO2"
1999,3387,1407,"ST","BIT"
1999,419,1951,"GT","FO2"
1999,2689,195,"GT","NG"
1999,1362,2189,"GT","FO2"
1999,2998,161,"ST","FO2"
1999,3182,1180,"ST","BIT"
1999,254,713,"ST","FO2"
1999,3092,1108,"ST","BIT"
1999,3648,1,"HY","WAT"
1999,2811,1,"ST","UR"
1999,3597,1,"ST","UR"
1999,3525,1,"ST","UR"
1999,3107,1,"ST","UR"
1999,2234,1,"HY","WAT"
1999,1297,1,"HY","WAT"
1999,917,1,"HY","WAT"
1999,1974,1,"HY","WAT"
1999,1599,1,"HY","WAT"
1999,118,1,"HY","WAT"
1999,1641,1,"HY","WAT"
1999,2481,1,"HY","WAT"
1999,1516,1,"HY","WAT"
1999,211,1,"HY","WAT"
1999,2981,1,"HY","WAT"
1999,410,1,"HY","WAT"
1999,416,1,"HY","WAT"
1999,2883,1,"HY","WAT"
1999,3691,1,"HY","WAT"
1999,1878,1,"HY","WAT"
1999,3362,1,"HY","WAT"
1999,2222,1,"HY","WAT"
1999,1959,1,"HY","WAT"
1999,2780,101,"ST","FO2"
1999,710,2667,"ST","BIT"
1999,1497,1074,"ST","NG"
1999,3450,1220,"GT","FO2"
1999,2155,2418,"GT","NG"
1999,15,2245,"ST","FO2"
1999,431,742,"ST","NG"
1999,3543,911,"GT","FO2"
1999,3218,120,"GT","NG"
1999,3639,537,"ST","FO2"
1999,1152,2397,"ST","BIT"
1999,541,1200,"GT","FO2"
1999,2473,10,"ST","FO2"
1999,2103,512,"ST","BIT"
1999,2429,2478,"ST","FO2"
1999,3172,1221,"ST","BIT"
1999,322,1133,"ST","FO2"
1999,2501,891,"ST","BIT"
1999,2480,150,"GT","FO2"
1999,3343,310,"ST","FO2"
1999,1790,172,"ST","BIT"
1999,196,26,"ST","NG"
1999,1881,1857,"GT","FO2"
1999,1746,1618,"GT","NG"
1999,680,1143,"ST","FO6"
1999,2163,575,"IC","FO2"
1999,675,1476,"GT","FO2"
1999,129,785,"ST","FO2"
1999,2608,869,"ST","BIT"
1999,805,608,"ST","NG"
1999,3081,397,"IC","FO2"
1999,3452,862,"GT","FO2"
1999,2304,2550,"ST","FO2"
1999,144,1634,"ST","BIT"
1999,1398,1762,"GT","FO2"
1999,1238,1592,"ST","FO2"
1999,1212,88,"ST","BIT"
1999,512,1242,"GT","FO2"
1999,320,430,"GT","NG"
1999,1318,1,"HY","WAT"
1999,53,736,"HY","WAT"
1999,2711,2668,"ST","NG"
1999,77,1,"ST","FO2"
1999,2972,228,"ST","FO6"
1999,244,1841,"ST","BIT"
1999,1053,949,"ST","NG"
1999,2762,783,"GT","FO2"
1999,3496,658,"GT","NG"
1999,608,1526,"GT","FO2"
1999,126,732,"GT","NG"
1999,1569,1976,"ST","FO2"
1999,3148,1446,"ST","BIT"
1999,1969,2423,"GT","FO2"
1999,2730,2379,"GT","NG"
1999,3052,1,"HY","WAT"
1999,371,1057,"IC","NG"
1999,1898,1,"HY","WAT"
1999,1882,1,"HY","WAT"
1999,1385,1,"HY","WAT"
1999,1185,1,"HY","WAT"
1999,3327,1,"HY","WAT"
1999,3562,1,"HY","WAT"
1999,2220,1480,"HY","WAT"
1999,1434,1,"HY","WAT"
1999,3512,1,"HY","WAT"
1999,1979,1,"HY","WAT"
1999,1195,547,"ST","BIT"
1999,2339,2367,"ST","NG"
1999,418,1223,"GT","NG"
1999,2975,1,"ST","UR"
1999,3191,1,"ST","UR"
1999,2859,1,"ST","UR"
1999,2754,1,"ST","UR"
1999,1254,1406,"ST","FO6"
1999,142,94,"ST","NG"
1999,2274,1904,"ST","NG"
1999,1767,1777,"ST","FO6"
1999,822,1627,"GT","FO2"
1999,77,1,"GT","FO2"
1999,524,926,"GT","NG"
1999,77,1,"CW","FO2"
1999,730,835,"CT","FO2"
1999,3038,1853,"CT","NG"
1999,2129,2152,"ST","FO6"
1999,3336,2517,"ST","NG"
1999,2526,1103,"GT","FO2"
1999,2905,301,"GT","NG"
1999,1387,1552,"ST","FO6"
1999,2457,1859,"ST","NG"
1999,1518,1757,"ST","FO6"
1999,2359,1868,"ST","NG"
1999,1167,1319,"ST","FO6"
1999,576,359,"ST","NG"
1999,1861,2186,"IC","FO2"
1999,1735,1842,"CW","FO2"
1999,1313,852,"CW","NG"
1999,77,1,"CT","FO2"
1999,77,1,"CT","NG"
1999,2453,2412,"ST","FO6"
1999,1024,1231,"ST","FO6"
1999,1423,1078,"ST","NG"
1999,77,1,"CW","FO2"
1999,77,1,"CT","FO2"
1999,3048,1776,"CT","NG"
1999,2761,1,"ST","UR"
1999,2727,557,"GT","FO2"
1999,1368,1575,"GT","NG"
1999,2407,2500,"ST","FO2"
1999,1270,1452,"ST","FO6"
1999,1162,822,"ST","NG"
1999,1830,2433,"GT","FO2"
1999,176,545,"GT","NG"
1999,3488,828,"GT","FO2"
1999,2361,2343,"ST","FO2"
1999,611,1962,"ST","BIT"
1999,2835,495,"GT","FO2"
1999,1907,2601,"GT","FO2"
1999,3183,185,"GT","NG"
1999,77,1,"GT","FO2"
1999,2477,440,"GT","FO2"
1999,2328,87,"ST","FO2"
1999,1525,1870,"ST","FO6"
1999,2873,2257,"ST","NG"
1999,1838,2338,"GT","FO2"
1999,3687,356,"GT","NG"
1999,77,1,"ST","FO6"
1999,77,1,"ST","FO2"
1999,77,1,"ST","FO6"
1999,933,1272,"ST","FO2"
1999,2091,2069,"ST","FO6"
1999,2197,1610,"ST","NG"
1999,1299,1874,"GT","FO2"
1999,2278,1999,"GT","NG"
1999,1214,1907,"GT","FO2"
1999,77,1,"GT","FO6"
1999,355,999,"GT","FO2"
1999,1686,1209,"GT","NG"
1999,347,2556,"GT","NG"
1999,3664,393,"CT","FO2"
1999,1098,364,"CT","NG"
1999,1084,1535,"ST","FO2"
1999,2641,1027,"ST","BIT"
1999,1547,1433,"ST","NG"
1999,1663,2154,"ST","FO2"
1999,1633,447,"ST","BIT"
1999,1565,1913,"ST","FO2"
1999,1406,11,"ST","BIT"
1999,475,1101,"GT","FO2"
1999,1570,2042,"ST","FO2"
1999,3528,1628,"ST","BIT"
1999,3087,811,"GT","FO2"
1999,1459,2019,"ST","FO2"
1999,77,1,"ST","FO6"
1999,2509,1126,"ST","BIT"
1999,2061,145,"GT","FO2"
1999,1295,2222,"ST","FO2"
1999,997,1792,"ST","FO6"
1999,77,1,"ST","BIT"
1999,77,1,"ST","FO6"
1999,77,1,"ST","NG"
1999,3194,600,"IC","FO2"
1999,1267,1474,"IC","FO6"
1999,77,1,"CW","NG"
1999,897,1016,"CW","FO2"
1999,555,2156,"CW","BIT"
1999,2673,49,"ST","FO6"
1999,3171,96,"ST","NG"
1999,3620,406,"IC","FO2"
1999,1731,1611,"CT","FO2"
1999,2937,2538,"CT","NG"
1999,992,1591,"ST","FO2"
1999,1377,1661,"ST","FO6"
1999,121,1678,"ST","BIT"
1999,1702,1461,"ST","NG"
1999,1038,2328,"GT","FO2"
1999,3473,56,"GT","NG"
1999,696,1168,"ST","FO6"
1999,137,342,"ST","NG"
1999,1193,403,"GT","FO2"
1999,452,1445,"GT","NG"
1999,3254,621,"IC","FO2"
1999,3143,2310,"IC","NG"
1999,1647,1884,"ST","FO6"
1999,2064,1607,"ST","NG"
1999,1699,1918,"ST","FO6"
1999,156,165,"ST","NG"
1999,2441,225,"GT","FO2"
1999,1230,1438,"ST","FO6"
1999,3480,2473,"ST","NG"
1999,2571,286,"GT","FO2"
1999,1982,2273,"ST","FO2"
1999,792,2095,"ST","PC"
1999,3329,1325,"ST","BIT"
1999,1867,51,"GT","FO2"
1999,3268,516,"IC","FO2"
1999,659,1593,"IC","FO2"
1999,77,1247,"IC","FO2"
1999,3504,507,"IC","FO2"
1999,3232,1157,"IC","FO2"
1999,1035,1079,"IC","NG"
1999,430,1,"CW","NG"
1999,77,1,"CT","FO2"
1999,1609,529,"CT","NG"
1999,1811,1,"CW","NG"
1999,788,2014,"CT","FO2"
1999,2709,2255,"CT","NG"
1999,2080,2357,"ST","FO6"
1999,2984,2510,"ST","NG"
1999,1701,2031,"IC","FO2"
1999,3560,1146,"GT","FO2"
1999,77,1,"CW","FO2"
1999,77,1,"CW","NG"
1999,1382,1699,"CT","FO2"
1999,511,425,"CT","NG"
1999,1587,2126,"ST","FO6"
1999,234,432,"ST","NG"
1999,921,2034,"GT","FO2"
1999,2210,2386,"GT","NG"
1999,1919,2222,"CT","FO2"
1999,2634,1891,"CT","NG"
1999,77,1,"ST","FO2"
1999,3125,312,"ST","FO6"
1999,1378,2505,"ST","PC"
1999,1055,2365,"ST","BIT"
1999,2660,2091,"ST","NG"
1999,3615,704,"IC","FO2"
1999,1834,44,"GT","FO2"
1999,2596,2414,"GT","NG"
1999,929,1583,"IC","FO2"
1999,2987,362,"IC","FO2"
1999,77,1,"IC","NG"
1999,801,1505,"GT","FO2"
1999,936,1071,"GT","NG"
1999,77,1,"ST","FO2"
1999,3174,100,"ST","FO6"
1999,2719,855,"ST","BIT"
1999,2783,243,"IC","FO2"
1999,2334,1845,"IC","NG"
1999,848,1431,"ST","FO6"
1999,907,933,"ST","NG"
1999,776,74,"GT","FO2"
1999,2973,297,"GT","NG"
1999,77,1,"ST","FO2"
1999,1465,1645,"ST","FO6"
1999,575,436,"ST","NG"
1999,1135,2661,"GT","FO2"
1999,1164,1567,"GT","NG"
1999,223,1,"HY","WAT"
1999,77,1,"ST","FO2"
1999,1045,1691,"ST","FO6"
1999,293,518,"ST","NG"
1999,3295,854,"CT","FO2"
1999,3682,254,"CT","NG"
1999,459,1,"HY","WAT"
1999,2276,2547,"GT","FO2"
1999,597,1430,"IC","FO2"
1999,1104,1514,"ST","FO2"
1999,2345,995,"ST","PC"
1999,3423,1377,"ST","BIT"
1999,2300,2471,"ST","FO2"
1999,2313,729,"ST","BIT"
1999,905,1193,"ST","FO2"
1999,3271,1276,"ST","BIT"
1999,1447,1,"HY","WAT"
1999,1758,1,"HY","WAT"
1999,638,2114,"ST","FO2"
1999,2145,582,"ST","BIT"
1999,1333,1688,"GT","FO2"
1999,1206,1115,"GT","NG"
1999,827,1914,"ST","FO2"
1999,3612,1866,"ST","BIT"
1999,1194,2117,"GT","FO2"
1999,2294,2563,"GT","NG"
1999,1450,626,"ST","FO2"
1999,171,2100,"ST","BIT"
1999,2223,546,"ST","FO2"
1999,1211,63,"ST","BIT"
1999,229,1428,"ST","FO2"
1999,436,1998,"ST","BIT"
1999,1480,1,"HY","WAT"
1999,77,1,"ST","FO2"
1999,1817,442,"ST","BIT"
1999,2135,1642,"ST","NG"
1999,820,1748,"GT","FO2"
1999,3386,2572,"GT","NG"
1999,2868,2635,"GT","NG"
1999,1471,1839,"ST","FO2"
1999,3325,1551,"ST","BIT"
1999,1783,1375,"ST","NG"
1999,1110,994,"GT","NG"
1999,1190,1565,"GT","NG"
1999,1681,1882,"ST","FO2"
1999,2115,642,"ST","BIT"
1999,2380,1289,"ST","BIT"
1999,77,1,"IC","FO2"
1999,77,1,"IC","NG"
1999,1524,2458,"ST","FO2"
1999,1538,274,"ST","BIT"
1999,2737,1,"HY","WAT"
1999,3026,1,"HY","WAT"
1999,2598,1,"HY","WAT"
1999,3663,1,"HY","WAT"
1999,2389,2347,"ST","FO2"
1999,510,2124,"ST","BIT"
1999,850,1273,"ST","FO2"
1999,3322,1537,"ST","BIT"
1999,1137,1623,"ST","FO2"
1999,226,1925,"ST","BIT"
1999,995,1341,"ST","FO2"
1999,1085,2427,"ST","BIT"
1999,1397,1633,"ST","FO2"
1999,2864,1015,"ST","BIT"
1999,1350,1793,"GT","FO2"
1999,670,737,"GT","NG"
1999,3694,1,"ST","UR"
1999,3363,1,"ST","UR"
1999,3514,1,"ST","UR"
1999,2183,1,"HY","WAT"
1999,165,1,"HY","WAT"
1999,1097,1,"HY","WAT"
1999,2953,1,"HY","WAT"
1999,1580,1,"HY","WAT"
1999,2989,1,"HY","WAT"
1999,3187,1,"HY","WAT"
1999,509,1,"HY","WAT"
1999,3685,1,"HY","WAT"
1999,2623,1,"HY","WAT"
1999,1629,1,"HY","WAT"
1999,2662,1,"HY","WAT"
1999,3521,1,"HY","WAT"
1999,533,1,"HY","WAT"
1999,161,1,"HY","WAT"
1999,3267,1,"HY","WAT"
1999,3049,1,"HY","WAT"
1999,3378,1,"HY","WAT"
1999,3181,1,"HY","WAT"
1999,514,1,"HY","WAT"
1999,1989,2345,"ST","FO2"
1999,2167,792,"ST","BIT"
1999,77,1,"ST","NG"
1999,1914,2232,"GT","FO2"
1999,1355,1435,"GT","NG"
1999,1855,2068,"ST","FO2"
1999,2382,594,"ST","BIT"
1999,2230,2317,"ST","FO2"
1999,821,2263,"ST","BIT"
1999,2518,20,"ST","FO2"
1999,3238,1432,"ST","BIT"
1999,267,809,"GT","FO2"
1999,3015,350,"ST","FO2"
1999,3074,1301,"ST","BIT"
1999,1440,2065,"GT","FO2"
1999,554,953,"ST","FO2"
1999,83,1603,"ST","BIT"
1999,1086,1467,"ST","FO2"
1999,2684,864,"ST","BIT"
1999,31,1,"ST","BIT"
1999,64,1288,"HY","WAT"
1999,1793,1,"HY","WAT"
1999,3626,1,"HY","WAT"
1999,1904,1,"HY","WAT"
1999,2322,1,"HY","WAT"
1999,954,1,"HY","WAT"
1999,2700,1,"HY","WAT"
1999,847,1,"HY","WAT"
1999,3147,1,"ST","UR"
1999,2615,1,"HY","WAT"
1999,2650,1,"ST","UR"
1999,818,1,"HY","WAT"
1999,688,1,"HY","WAT"
1999,1360,1,"HY","WAT"
1999,2452,1,"HY","WAT"
1999,1693,1,"HY","WAT"
1999,1022,1,"HY","WAT"
1999,2124,1,"HY","WAT"
1999,1396,1,"HY","WAT"
1999,465,1,"HY","WAT"
1999,886,1,"HY","WAT"
1999,3457,1,"HY","WAT"
1999,3510,712,"ST","FO2"
1999,250,1741,"ST","BIT"
1999,2113,2167,"ST","NG"
1999,77,1,"ST","FO2"
1999,77,1,"ST","NG"
1999,2965,693,"ST","FO2"
1999,1963,888,"ST","BIT"
1999,3211,2449,"ST","NG"
1999,277,890,"ST","FO2"
1999,3292,1362,"ST","BIT"
1999,3683,695,"ST","FO2"
1999,1862,322,"ST","BIT"
1999,2287,2348,"GT","FO2"
1999,878,1318,"ST","FO2"
1999,376,1805,"ST","BIT"
1999,2532,102,"GT","FO2"
1999,3515,717,"ST","FO2"
1999,1032,76,"ST","BIT"
1999,3213,2405,"ST","NG"
1999,3436,1,"HY","WAT"
1999,1906,1,"HY","WAT"
1999,1661,1,"HY","WAT"
1999,34,1,"ST","UR"
1999,3440,1,"ST","UR"
1999,3650,1,"ST","UR"
1999,2888,1,"HY","WAT"
1999,155,1,"HY","WAT"
1999,1213,1,"HY","WAT"
1999,1250,1717,"ST","FO2"
1999,3043,1274,"ST","BIT"
1999,1926,2304,"GT","FO2"
1999,1627,1516,"GT","NG"
1999,3631,673,"ST","FO2"
1999,3574,1641,"ST","BIT"
1999,2781,1,"HY","WAT"
1999,942,1,"HY","WAT"
1999,2110,1750,"ST","NG"
1999,77,1,"CW","FO2"
1999,395,1,"CW","NG"
1999,1893,488,"ST","BIT"
1999,1134,1611,"GT","FO2"
1999,1342,1208,"GT","NG"
1999,77,1,"ST","FO2"
1999,77,1,"ST","FO6"
1999,1096,1123,"ST","NG"
1999,259,1192,"GT","NG"
1999,77,1,"ST","FO2"
1999,77,1,"ST","FO6"
1999,1176,1139,"ST","NG"
1999,77,1,"GT","FO2"
1999,924,1132,"GT","NG"
1999,1502,2145,"ST","FO2"
1999,2551,885,"ST","BIT"
1999,2836,2359,"ST","NG"
1999,77,1,"GT","FO2"
1999,876,1259,"GT","NG"
1999,2901,199,"ST","FO2"
1999,77,1,"ST","FO6"
1999,2789,1234,"ST","BIT"
1999,77,1,"ST","FO2"
1999,2617,2403,"ST","FO6"
1999,1670,1559,"ST","NG"
1999,3459,1344,"ST","FO2"
1999,77,1,"ST","FO6"
1999,2520,2492,"ST","NG"
1999,77,1,"GT","FO2"
1999,77,1,"ST","FO2"
1999,717,1034,"ST","FO6"
1999,1709,1198,"ST","NG"
1999,880,1442,"ST","FO2"
1999,771,1023,"ST","FO6"
1999,3453,2599,"ST","NG"
1999,3399,1,"ST","UR"
1999,77,1,"ST","FO6"
1999,2560,2486,"ST","NG"
1999,78,480,"ST","FO6"
1999,3065,2408,"ST","NG"
1999,2692,560,"GT","FO2"
1999,1971,2221,"GT","NG"
1999,2692,340,"CT","FO2"
1999,1577,1226,"CT","NG"
1999,77,1,"ST","FO6"
1999,838,237,"ST","BIT"
1999,2227,1731,"ST","NG"
1999,1732,758,"GT","FO2"
1999,2195,720,"GT","NG"
1999,77,1,"ST","FO2"
1999,77,1,"ST","FO6"
1999,811,398,"ST","BIT"
1999,3601,2516,"ST","NG"
1999,1715,1811,"GT","NG"
1999,2306,2593,"ST","FO6"
1999,2967,2378,"ST","NG"
1999,2086,2349,"GT","FO2"
1999,372,1426,"GT","FO2"
1999,2318,2452,"ST","FO2"
1999,1179,2585,"ST","BIT"
1999,3022,1,"ST","UR"
1999,1278,2029,"GT","FO2"
1999,2892,1,"ST","UR"
1999,208,1,"HY","WAT"
